asin,url,image_url,categories
B0FHXPNPM8,https://www.amazon.com/dp/B0FHXPNPM8,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08DQ89R9G,https://www.amazon.com/dp/B08DQ89R9G,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08DQ13XWJ,https://www.amazon.com/dp/B08DQ13XWJ,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08DQGW29R,https://www.amazon.com/dp/B08DQGW29R,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0BR7R7YVY,https://www.amazon.com/dp/B0BR7R7YVY,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08DQ8FN94,https://www.amazon.com/dp/B08DQ8FN94,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08DQ99LL8,https://www.amazon.com/dp/B08DQ99LL8,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DT1J3B6G,https://www.amazon.com/dp/B0DT1J3B6G,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FJS4MBHK,https://www.amazon.com/dp/B0FJS4MBHK,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FNQDNGXY,https://www.amazon.com/dp/B0FNQDNGXY,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B09BXXWT6K,https://www.amazon.com/dp/B09BXXWT6K,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0GD21577Z,https://www.amazon.com/dp/B0GD21577Z,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DQCVP2H1,https://www.amazon.com/dp/B0DQCVP2H1,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DKT6SW6H,https://www.amazon.com/dp/B0DKT6SW6H,https://m.media-amazon.com/images/I/51qD5Ftb92L._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DX753PFX,https://www.amazon.com/dp/B0DX753PFX,https://m.media-amazon.com/images/I/51kvNTMrghL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08GP2F1C3,https://www.amazon.com/dp/B08GP2F1C3,https://m.media-amazon.com/images/I/51Zeqg4ouyL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FHP7DJ88,https://www.amazon.com/dp/B0FHP7DJ88,https://m.media-amazon.com/images/I/51wOjjuP33L._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0D41NQQ1Y,https://www.amazon.com/dp/B0D41NQQ1Y,https://m.media-amazon.com/images/I/51df-dKUQuL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DK96Q22M,https://www.amazon.com/dp/B0DK96Q22M,https://m.media-amazon.com/images/I/51t80sT30hL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DLWN2PZX,https://www.amazon.com/dp/B0DLWN2PZX,https://m.media-amazon.com/images/I/51nWQSKanGL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FCPGQ8BY,https://www.amazon.com/dp/B0FCPGQ8BY,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FC55CNWY,https://www.amazon.com/dp/B0FC55CNWY,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0D2JM3NQG,https://www.amazon.com/dp/B0D2JM3NQG,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FC55R7WK,https://www.amazon.com/dp/B0FC55R7WK,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CZ5KN8HB,https://www.amazon.com/dp/B0CZ5KN8HB,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DBN3XWQQ,https://www.amazon.com/dp/B0DBN3XWQQ,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DZ619WZN,https://www.amazon.com/dp/B0DZ619WZN,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CZWT9782,https://www.amazon.com/dp/B0CZWT9782,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0F72CM8V8,https://www.amazon.com/dp/B0F72CM8V8,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0876KP2CK,https://www.amazon.com/dp/B0876KP2CK,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0845QFDVM,https://www.amazon.com/dp/B0845QFDVM,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B07VFKSGRW,https://www.amazon.com/dp/B07VFKSGRW,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FTS1KC43,https://www.amazon.com/dp/B0FTS1KC43,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0D682HF6R,https://www.amazon.com/dp/B0D682HF6R,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DJ9RTK4H,https://www.amazon.com/dp/B0DJ9RTK4H,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CZWPFBHS,https://www.amazon.com/dp/B0CZWPFBHS,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DM6PZFHX,https://www.amazon.com/dp/B0DM6PZFHX,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08GL66PK4,https://www.amazon.com/dp/B08GL66PK4,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0966ZFKJK,https://www.amazon.com/dp/B0966ZFKJK,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0F234D8G9,https://www.amazon.com/dp/B0F234D8G9,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0F2381SQV,https://www.amazon.com/dp/B0F2381SQV,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0G49SZ24N,https://www.amazon.com/dp/B0G49SZ24N,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FJS2BVXS,https://www.amazon.com/dp/B0FJS2BVXS,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FJS4FK7R,https://www.amazon.com/dp/B0FJS4FK7R,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0G2R49JS4,https://www.amazon.com/dp/B0G2R49JS4,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CSX7KP54,https://www.amazon.com/dp/B0CSX7KP54,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0B61THHZC,https://www.amazon.com/dp/B0B61THHZC,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DWVX3XJZ,https://www.amazon.com/dp/B0DWVX3XJZ,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0G1DZ7WN8,https://www.amazon.com/dp/B0G1DZ7WN8,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0B5K851GV,https://www.amazon.com/dp/B0B5K851GV,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B088R62J92,https://www.amazon.com/dp/B088R62J92,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0BD56Q7KD,https://www.amazon.com/dp/B0BD56Q7KD,https://m.media-amazon.com/images/I/31LIJX+AFeL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0BD7JS6SB,https://www.amazon.com/dp/B0BD7JS6SB,https://m.media-amazon.com/images/I/31GoTPmHcYL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08NT3N74S,https://www.amazon.com/dp/B08NT3N74S,https://m.media-amazon.com/images/I/31ABhrS5CDL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0BD7PR5KK,https://www.amazon.com/dp/B0BD7PR5KK,https://m.media-amazon.com/images/I/31lAaiq1KjL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0BD7MCGRV,https://www.amazon.com/dp/B0BD7MCGRV,https://m.media-amazon.com/images/I/31p5KYhMHZL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0BD7MS792,https://www.amazon.com/dp/B0BD7MS792,https://m.media-amazon.com/images/I/31qBfRpCzuL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B088QZ62NJ,https://www.amazon.com/dp/B088QZ62NJ,https://m.media-amazon.com/images/I/41pHt9YRHeL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B088R5Z5PC,https://www.amazon.com/dp/B088R5Z5PC,https://m.media-amazon.com/images/I/41+1mPPvJFL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B087PFKPC7,https://www.amazon.com/dp/B087PFKPC7,https://m.media-amazon.com/images/I/31u8CJySLLL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B088R4Q5FL,https://www.amazon.com/dp/B088R4Q5FL,https://m.media-amazon.com/images/I/410K-xrIjBL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B088GMX65X,https://www.amazon.com/dp/B088GMX65X,https://m.media-amazon.com/images/I/416P0qlEfvL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0B31BRQG2,https://www.amazon.com/dp/B0B31BRQG2,https://m.media-amazon.com/images/I/41vfp3vPTSL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08NV7CBVH,https://www.amazon.com/dp/B08NV7CBVH,https://m.media-amazon.com/images/I/41x6bDwez8L._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08NV7WKCZ,https://www.amazon.com/dp/B08NV7WKCZ,https://m.media-amazon.com/images/I/41wb7U5w-vL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0BD7KVV2T,https://www.amazon.com/dp/B0BD7KVV2T,https://m.media-amazon.com/images/I/31cRinSe8sL._SS64_.jpg,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0BJW5V4CG,https://www.amazon.com/dp/B0BJW5V4CG,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0BJW4WSGH,https://www.amazon.com/dp/B0BJW4WSGH,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CGKPH78F,https://www.amazon.com/dp/B0CGKPH78F,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0C7BMXV18,https://www.amazon.com/dp/B0C7BMXV18,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08LCN9PGW,https://www.amazon.com/dp/B08LCN9PGW,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08LCPKS6G,https://www.amazon.com/dp/B08LCPKS6G,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CZWKJKCY,https://www.amazon.com/dp/B0CZWKJKCY,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0F854GX5H,https://www.amazon.com/dp/B0F854GX5H,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FJS7VTLC,https://www.amazon.com/dp/B0FJS7VTLC,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0D8LFHH4D,https://www.amazon.com/dp/B0D8LFHH4D,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0G539C1Q7,https://www.amazon.com/dp/B0G539C1Q7,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FH17K4K8,https://www.amazon.com/dp/B0FH17K4K8,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CV22HQR3,https://www.amazon.com/dp/B0CV22HQR3,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DKFSV2FT,https://www.amazon.com/dp/B0DKFSV2FT,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CNSD6HXQ,https://www.amazon.com/dp/B0CNSD6HXQ,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DKZPJ1X6,https://www.amazon.com/dp/B0DKZPJ1X6,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0B434LTLF,https://www.amazon.com/dp/B0B434LTLF,,"[""Monitor"", ""General"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DR9PHBVD,https://www.amazon.com/dp/B0DR9PHBVD,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CTJQKPZJ,https://www.amazon.com/dp/B0CTJQKPZJ,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08TCF9V5W,https://www.amazon.com/dp/B08TCF9V5W,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0F2GVXC59,https://www.amazon.com/dp/B0F2GVXC59,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0F7J3KHND,https://www.amazon.com/dp/B0F7J3KHND,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0F69BGWJV,https://www.amazon.com/dp/B0F69BGWJV,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0GKHJRLLS,https://www.amazon.com/dp/B0GKHJRLLS,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CMXGDK5S,https://www.amazon.com/dp/B0CMXGDK5S,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CNJSX8N8,https://www.amazon.com/dp/B0CNJSX8N8,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08SKYDLLQ,https://www.amazon.com/dp/B08SKYDLLQ,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DN1PDV9T,https://www.amazon.com/dp/B0DN1PDV9T,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B09WDK7YV9,https://www.amazon.com/dp/B09WDK7YV9,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FNW7YSJB,https://www.amazon.com/dp/B0FNW7YSJB,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B08T9ZQ9QV,https://www.amazon.com/dp/B08T9ZQ9QV,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0F1N5ZMJX,https://www.amazon.com/dp/B0F1N5ZMJX,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0C8ZJP65J,https://www.amazon.com/dp/B0C8ZJP65J,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0D2NYP15L,https://www.amazon.com/dp/B0D2NYP15L,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B096MYB1H1,https://www.amazon.com/dp/B096MYB1H1,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0D35TMR9B,https://www.amazon.com/dp/B0D35TMR9B,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0G5ZC3NDH,https://www.amazon.com/dp/B0G5ZC3NDH,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DFMLKJGV,https://www.amazon.com/dp/B0DFMLKJGV,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DFVTVLPH,https://www.amazon.com/dp/B0DFVTVLPH,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B093F8589L,https://www.amazon.com/dp/B093F8589L,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B09XJN7QF9,https://www.amazon.com/dp/B09XJN7QF9,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B07MXJ7QXF,https://www.amazon.com/dp/B07MXJ7QXF,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B09TV766RZ,https://www.amazon.com/dp/B09TV766RZ,,"[""Monitor"", ""Dell"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FJXXXH2D,https://www.amazon.com/dp/B0FJXXXH2D,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DP92Q18K,https://www.amazon.com/dp/B0DP92Q18K,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0B397TB6S,https://www.amazon.com/dp/B0B397TB6S,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0BG3Y3G1S,https://www.amazon.com/dp/B0BG3Y3G1S,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DKJNKBC8,https://www.amazon.com/dp/B0DKJNKBC8,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FZ3ZV2DF,https://www.amazon.com/dp/B0FZ3ZV2DF,https://m.media-amazon.com/images/I/51IGZwc0jHL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0GDF53VKF,https://www.amazon.com/dp/B0GDF53VKF,https://m.media-amazon.com/images/I/51fXSdlrbsL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0GTLV69WX,https://www.amazon.com/dp/B0GTLV69WX,https://m.media-amazon.com/images/I/41RzhugOWLL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0GDFGPQQX,https://www.amazon.com/dp/B0GDFGPQQX,https://m.media-amazon.com/images/I/41njjitzfRL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FGX6X7SJ,https://www.amazon.com/dp/B0FGX6X7SJ,https://m.media-amazon.com/images/I/41Uvu0YBw6L._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FN2VJ9GJ,https://www.amazon.com/dp/B0FN2VJ9GJ,https://m.media-amazon.com/images/I/41s7mOX2y2L._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FGX5YZ3T,https://www.amazon.com/dp/B0FGX5YZ3T,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FZ8M3TWB,https://www.amazon.com/dp/B0FZ8M3TWB,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FGX622GP,https://www.amazon.com/dp/B0FGX622GP,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0D11HC936,https://www.amazon.com/dp/B0D11HC936,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FP59G73S,https://www.amazon.com/dp/B0FP59G73S,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FRMND9J6,https://www.amazon.com/dp/B0FRMND9J6,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0D5QCDZ4X,https://www.amazon.com/dp/B0D5QCDZ4X,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CSX6WQGH,https://www.amazon.com/dp/B0CSX6WQGH,https://m.media-amazon.com/images/I/51Kvk3LDCKL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DR8NGBLD,https://www.amazon.com/dp/B0DR8NGBLD,https://m.media-amazon.com/images/I/51TNgh88gRL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DDNVG1MK,https://www.amazon.com/dp/B0DDNVG1MK,https://m.media-amazon.com/images/I/515sC6bYZ6L._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CSZ3T4FK,https://www.amazon.com/dp/B0CSZ3T4FK,https://m.media-amazon.com/images/I/41P4WjEo9zL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CHRCZG2K,https://www.amazon.com/dp/B0CHRCZG2K,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CHRCX78F,https://www.amazon.com/dp/B0CHRCX78F,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0F7LQF7H5,https://www.amazon.com/dp/B0F7LQF7H5,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CRDRL92Z,https://www.amazon.com/dp/B0CRDRL92Z,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0D5QFL6ZL,https://www.amazon.com/dp/B0D5QFL6ZL,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0D7L2WG9N,https://www.amazon.com/dp/B0D7L2WG9N,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0GJZJYPRM,https://www.amazon.com/dp/B0GJZJYPRM,https://m.media-amazon.com/images/I/41M1VCevm9L._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FGPX5PN1,https://www.amazon.com/dp/B0FGPX5PN1,https://m.media-amazon.com/images/I/41m2bvydHYL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DRCXZN53,https://www.amazon.com/dp/B0DRCXZN53,https://m.media-amazon.com/images/I/41dt0iz1yeL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DMN9DJJK,https://www.amazon.com/dp/B0DMN9DJJK,https://m.media-amazon.com/images/I/51b52ApuqjL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DKJVBWZ4,https://www.amazon.com/dp/B0DKJVBWZ4,https://m.media-amazon.com/images/I/41OuNIMxStL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0F7Q8ZWLY,https://www.amazon.com/dp/B0F7Q8ZWLY,https://m.media-amazon.com/images/I/41K5H448DfL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0FLYCC7H6,https://www.amazon.com/dp/B0FLYCC7H6,https://m.media-amazon.com/images/I/51ka-pQKjDL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DMN6ZTQT,https://www.amazon.com/dp/B0DMN6ZTQT,https://m.media-amazon.com/images/I/41Vc1GGj0LL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0D9N5ZR43,https://www.amazon.com/dp/B0D9N5ZR43,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0GTKKMWJJ,https://www.amazon.com/dp/B0GTKKMWJJ,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0F7Q22V3W,https://www.amazon.com/dp/B0F7Q22V3W,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0F7QKTGQS,https://www.amazon.com/dp/B0F7QKTGQS,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CDZHPX6Z,https://www.amazon.com/dp/B0CDZHPX6Z,https://m.media-amazon.com/images/I/41BL7mCR56L._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0CF12QPQ6,https://www.amazon.com/dp/B0CF12QPQ6,,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0BZ4N5HVX,https://www.amazon.com/dp/B0BZ4N5HVX,https://m.media-amazon.com/images/I/51rSxGd+9mL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0D6W5WKNX,https://www.amazon.com/dp/B0D6W5WKNX,https://m.media-amazon.com/images/I/51LGWRFczTL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0G2SHYSLL,https://www.amazon.com/dp/B0G2SHYSLL,https://m.media-amazon.com/images/I/51n8tRwi+GL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
B0DKNRD42F,https://www.amazon.com/dp/B0DKNRD42F,https://m.media-amazon.com/images/I/41JZ4pdGswL._SS64_.jpg,"[""Monitor"", ""KTC"", ""Electronics"", ""Computers & Accessories"", ""Monitors""]"
